number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour,Date.only
53,2015-08-18 19:50:11-07:00,71411,1,0,0,64,0,0,8,19,2015-08-18
62,2015-08-18 20:00:11-07:00,72011,1,0,0,63.73,0,0,8,20,2015-08-18
60,2015-08-18 20:20:09-07:00,73209,1,0,0,63.73,0,0,8,20,2015-08-18
44,2015-08-18 20:30:09-07:00,73809,1,0,0,63.73,0,0,8,20,2015-08-18
44,2015-08-18 20:40:10-07:00,74410,1,0,0,63.73,0,0,8,20,2015-08-18
43,2015-08-18 20:50:11-07:00,75011,1,0,0,63.73,0,0,8,20,2015-08-18
21,2015-08-19 07:00:11-07:00,25211,2,0,0,63.01,0,0,8,7,2015-08-19
23,2015-08-19 07:20:09-07:00,26409,2,0,0,63.01,0,0,8,7,2015-08-19
21,2015-08-19 07:30:10-07:00,27010,2,0,0,63.01,0,0,8,7,2015-08-19
15,2015-08-19 07:40:10-07:00,27610,2,0,0,63.01,0,0,8,7,2015-08-19
26,2015-08-19 07:50:11-07:00,28211,2,0,0,63.01,0,0,8,7,2015-08-19
31,2015-08-19 08:00:11-07:00,28811,2,0,0,62.96,0,0,8,8,2015-08-19
37,2015-08-19 08:20:09-07:00,30009,2,0,0,62.96,0,0,8,8,2015-08-19
31,2015-08-19 08:30:10-07:00,30610,2,0,0,62.96,0,0,8,8,2015-08-19
24,2015-08-19 08:40:10-07:00,31210,2,0,0,62.96,0,0,8,8,2015-08-19
32,2015-08-19 08:50:11-07:00,31811,2,0,0,62.96,0,0,8,8,2015-08-19
36,2015-08-19 09:00:11-07:00,32411,2,0,0,63,0,0,8,9,2015-08-19
24,2015-08-19 09:20:10-07:00,33610,2,0,0,63,0,0,8,9,2015-08-19
27,2015-08-19 09:30:10-07:00,34210,2,0,0,63,0,0,8,9,2015-08-19
21,2015-08-19 09:40:11-07:00,34811,2,0,0,63,0,0,8,9,2015-08-19
26,2015-08-19 09:50:11-07:00,35411,2,0,0,63,0,0,8,9,2015-08-19
29,2015-08-19 10:00:12-07:00,36012,2,0,0,63.2,0,0,8,10,2015-08-19
31,2015-08-19 10:20:09-07:00,37209,2,0,0,63.2,0,0,8,10,2015-08-19
34,2015-08-19 10:30:10-07:00,37810,2,0,0,63.2,0,0,8,10,2015-08-19
35,2015-08-19 10:40:10-07:00,38410,2,0,0,63.2,0,0,8,10,2015-08-19
42,2015-08-19 10:50:11-07:00,39011,2,0,0,63.2,0,0,8,10,2015-08-19
34,2015-08-19 11:00:12-07:00,39612,2,0,0,63.93,0,0,8,11,2015-08-19
35,2015-08-19 11:20:09-07:00,40809,2,0,0,63.93,0,0,8,11,2015-08-19
43,2015-08-19 11:30:10-07:00,41410,2,0,0,63.93,0,0,8,11,2015-08-19
38,2015-08-19 11:40:10-07:00,42010,2,0,0,63.93,0,0,8,11,2015-08-19
31,2015-08-19 11:50:11-07:00,42611,2,0,0,63.93,0,0,8,11,2015-08-19
45,2015-08-19 12:00:12-07:00,43212,2,0,0,64.66,0,0,8,12,2015-08-19
39,2015-08-19 12:20:09-07:00,44409,2,0,0,64.66,0,0,8,12,2015-08-19
33,2015-08-19 12:30:10-07:00,45010,2,0,0,64.66,0,0,8,12,2015-08-19
30,2015-08-19 12:40:11-07:00,45611,2,0,0,64.66,0,0,8,12,2015-08-19
32,2015-08-19 12:50:11-07:00,46211,2,0,0,64.66,0,0,8,12,2015-08-19
38,2015-08-19 13:00:12-07:00,46812,2,0,0,65.95,0,0,8,13,2015-08-19
29,2015-08-19 13:20:09-07:00,48009,2,0,0,65.95,0,0,8,13,2015-08-19
32,2015-08-19 13:30:09-07:00,48609,2,0,0,65.95,0,0,8,13,2015-08-19
39,2015-08-19 13:40:10-07:00,49210,2,0,0,65.95,0,0,8,13,2015-08-19
25,2015-08-19 13:50:10-07:00,49810,2,0,0,65.95,0,0,8,13,2015-08-19
20,2015-08-19 14:00:11-07:00,50411,2,0,0,66.15,0,0,8,14,2015-08-19
35,2015-08-19 14:20:09-07:00,51609,2,0,0,66.15,0,0,8,14,2015-08-19
30,2015-08-19 14:30:10-07:00,52210,2,0,0,66.15,0,0,8,14,2015-08-19
28,2015-08-19 14:40:10-07:00,52810,2,0,0,66.15,0,0,8,14,2015-08-19
32,2015-08-19 14:50:11-07:00,53411,2,0,0,66.15,0,0,8,14,2015-08-19
29,2015-08-19 15:00:12-07:00,54012,2,0,0,66.87,0,0,8,15,2015-08-19
30,2015-08-19 15:20:09-07:00,55209,2,0,0,66.87,0,0,8,15,2015-08-19
40,2015-08-19 15:30:10-07:00,55810,2,0,0,66.87,0,0,8,15,2015-08-19
39,2015-08-19 15:40:11-07:00,56411,2,0,0,66.87,0,0,8,15,2015-08-19
46,2015-08-19 15:50:11-07:00,57011,2,0,0,66.87,0,0,8,15,2015-08-19
35,2015-08-19 16:00:12-07:00,57612,2,0,0,66.66,0,0,8,16,2015-08-19
40,2015-08-19 16:20:09-07:00,58809,2,0,0,66.66,0,0,8,16,2015-08-19
47,2015-08-19 16:30:10-07:00,59410,2,0,0,66.66,0,0,8,16,2015-08-19
50,2015-08-19 16:40:10-07:00,60010,2,0,0,66.66,0,0,8,16,2015-08-19
60,2015-08-19 16:50:11-07:00,60611,2,0,0,66.66,0,0,8,16,2015-08-19
66,2015-08-19 17:00:12-07:00,61212,2,0,0,66.45,0,0,8,17,2015-08-19
61,2015-08-19 17:20:09-07:00,62409,2,0,0,66.45,0,0,8,17,2015-08-19
70,2015-08-19 17:30:10-07:00,63010,2,0,0,66.45,0,0,8,17,2015-08-19
64,2015-08-19 17:40:11-07:00,63611,2,0,0,66.45,0,0,8,17,2015-08-19
57,2015-08-19 17:50:11-07:00,64211,2,0,0,66.45,0,0,8,17,2015-08-19
49,2015-08-19 18:00:13-07:00,64813,2,0,0,65.73,0,0,8,18,2015-08-19
65,2015-08-19 18:20:09-07:00,66009,2,0,0,65.73,0,0,8,18,2015-08-19
61,2015-08-19 18:30:09-07:00,66609,2,0,0,65.73,0,0,8,18,2015-08-19
54,2015-08-19 18:40:10-07:00,67210,2,0,0,65.73,0,0,8,18,2015-08-19
54,2015-08-19 18:50:11-07:00,67811,2,0,0,65.73,0,0,8,18,2015-08-19
55,2015-08-19 19:00:11-07:00,68411,2,0,0,64.64,0,0,8,19,2015-08-19
45,2015-08-19 19:20:09-07:00,69609,2,0,0,64.64,0,0,8,19,2015-08-19
58,2015-08-19 19:30:09-07:00,70209,2,0,0,64.64,0,0,8,19,2015-08-19
63,2015-08-19 19:40:11-07:00,70811,2,0,0,64.64,0,0,8,19,2015-08-19
58,2015-08-19 19:50:11-07:00,71411,2,0,0,64.64,0,0,8,19,2015-08-19
48,2015-08-19 20:00:12-07:00,72012,2,0,0,64.73,0,0,8,20,2015-08-19
44,2015-08-19 20:20:09-07:00,73209,2,0,0,64.73,0,0,8,20,2015-08-19
40,2015-08-19 20:30:09-07:00,73809,2,0,0,64.73,0,0,8,20,2015-08-19
65,2015-08-19 20:40:10-07:00,74410,2,0,0,64.73,0,0,8,20,2015-08-19
53,2015-08-19 20:50:11-07:00,75011,2,0,0,64.73,0,0,8,20,2015-08-19
15,2015-08-20 07:00:16-07:00,25216,3,0,0,61.76,0,0,8,7,2015-08-20
23,2015-08-20 07:20:09-07:00,26409,3,0,0,61.76,0,0,8,7,2015-08-20
29,2015-08-20 07:30:09-07:00,27009,3,0,0,61.76,0,0,8,7,2015-08-20
28,2015-08-20 07:40:10-07:00,27610,3,0,0,61.76,0,0,8,7,2015-08-20
32,2015-08-20 07:50:10-07:00,28210,3,0,0,61.76,0,0,8,7,2015-08-20
36,2015-08-20 08:00:11-07:00,28811,3,0,0,61.2,0,0,8,8,2015-08-20
38,2015-08-20 08:20:09-07:00,30009,3,0,0,61.2,0,0,8,8,2015-08-20
32,2015-08-20 08:30:10-07:00,30610,3,0,0,61.2,0,0,8,8,2015-08-20
24,2015-08-20 08:40:11-07:00,31211,3,0,0,61.2,0,0,8,8,2015-08-20
33,2015-08-20 08:50:11-07:00,31811,3,0,0,61.2,0,0,8,8,2015-08-20
25,2015-08-20 09:00:12-07:00,32412,3,0,0,61.73,0,0,8,9,2015-08-20
20,2015-08-20 09:20:09-07:00,33609,3,0,0,61.73,0,0,8,9,2015-08-20
21,2015-08-20 09:30:10-07:00,34210,3,0,0,61.73,0,0,8,9,2015-08-20
17,2015-08-20 09:40:10-07:00,34810,3,0,0,61.73,0,0,8,9,2015-08-20
23,2015-08-20 09:50:11-07:00,35411,3,0,0,61.73,0,0,8,9,2015-08-20
28,2015-08-20 10:00:12-07:00,36012,3,0,0,61.76,0,0,8,10,2015-08-20
39,2015-08-20 10:20:09-07:00,37209,3,0,0,61.76,0,0,8,10,2015-08-20
30,2015-08-20 10:30:10-07:00,37810,3,0,0,61.76,0,0,8,10,2015-08-20
36,2015-08-20 10:40:11-07:00,38411,3,0,0,61.76,0,0,8,10,2015-08-20
32,2015-08-20 10:50:12-07:00,39012,3,0,0,61.76,0,0,8,10,2015-08-20
24,2015-08-20 11:00:12-07:00,39612,3,0,0,62.2,0,0,8,11,2015-08-20
36,2015-08-20 11:20:08-07:00,40808,3,0,0,62.2,0,0,8,11,2015-08-20
34,2015-08-20 11:30:09-07:00,41409,3,0,0,62.2,0,0,8,11,2015-08-20
35,2015-08-20 11:40:10-07:00,42010,3,0,0,62.2,0,0,8,11,2015-08-20
30,2015-08-20 11:50:11-07:00,42611,3,0,0,62.2,0,0,8,11,2015-08-20
32,2015-08-20 12:00:12-07:00,43212,3,0,0,62.18,0,0,8,12,2015-08-20
29,2015-08-20 12:20:09-07:00,44409,3,0,0,62.18,0,0,8,12,2015-08-20
28,2015-08-20 12:30:10-07:00,45010,3,0,0,62.18,0,0,8,12,2015-08-20
34,2015-08-20 12:40:11-07:00,45611,3,0,0,62.18,0,0,8,12,2015-08-20
30,2015-08-20 12:50:12-07:00,46212,3,0,0,62.18,0,0,8,12,2015-08-20
33,2015-08-20 13:00:12-07:00,46812,3,0,0,62.93,0,0,8,13,2015-08-20
36,2015-08-20 13:20:08-07:00,48008,3,0,0,62.93,0,0,8,13,2015-08-20
30,2015-08-20 13:30:09-07:00,48609,3,0,0,62.93,0,0,8,13,2015-08-20
38,2015-08-20 13:40:10-07:00,49210,3,0,0,62.93,0,0,8,13,2015-08-20
33,2015-08-20 13:50:11-07:00,49811,3,0,0,62.93,0,0,8,13,2015-08-20
46,2015-08-20 14:00:12-07:00,50412,3,0,0,64.14,0,0,8,14,2015-08-20
30,2015-08-20 14:20:09-07:00,51609,3,0,0,64.14,0,0,8,14,2015-08-20
30,2015-08-20 14:30:09-07:00,52209,3,0,0,64.14,0,0,8,14,2015-08-20
27,2015-08-20 14:40:10-07:00,52810,3,0,0,64.14,0,0,8,14,2015-08-20
33,2015-08-20 14:50:11-07:00,53411,3,0,0,64.14,0,0,8,14,2015-08-20
43,2015-08-20 15:00:11-07:00,54011,3,0,0,64.93,0,0,8,15,2015-08-20
31,2015-08-20 15:20:09-07:00,55209,3,0,0,64.93,0,0,8,15,2015-08-20
47,2015-08-20 15:30:09-07:00,55809,3,0,0,64.93,0,0,8,15,2015-08-20
49,2015-08-20 15:40:10-07:00,56410,3,0,0,64.93,0,0,8,15,2015-08-20
56,2015-08-20 15:50:10-07:00,57010,3,0,0,64.93,0,0,8,15,2015-08-20
41,2015-08-20 16:00:11-07:00,57611,3,0,0,64.18,0,0,8,16,2015-08-20
38,2015-08-20 16:20:09-07:00,58809,3,0,0,64.18,0,0,8,16,2015-08-20
44,2015-08-20 16:30:10-07:00,59410,3,0,0,64.18,0,0,8,16,2015-08-20
48,2015-08-20 16:40:11-07:00,60011,3,0,0,64.18,0,0,8,16,2015-08-20
55,2015-08-20 16:50:12-07:00,60612,3,0,0,64.18,0,0,8,16,2015-08-20
55,2015-08-20 17:00:12-07:00,61212,3,0,0,63.73,0,0,8,17,2015-08-20
53,2015-08-20 17:20:08-07:00,62408,3,0,0,63.73,0,0,8,17,2015-08-20
61,2015-08-20 17:30:09-07:00,63009,3,0,0,63.73,0,0,8,17,2015-08-20
57,2015-08-20 17:40:09-07:00,63609,3,0,0,63.73,0,0,8,17,2015-08-20
55,2015-08-20 17:50:10-07:00,64210,3,0,0,63.73,0,0,8,17,2015-08-20
54,2015-08-20 18:00:11-07:00,64811,3,0,0,63.2,0,0,8,18,2015-08-20
44,2015-08-20 18:20:09-07:00,66009,3,0,0,63.2,0,0,8,18,2015-08-20
57,2015-08-20 18:30:09-07:00,66609,3,0,0,63.2,0,0,8,18,2015-08-20
54,2015-08-20 18:40:10-07:00,67210,3,0,0,63.2,0,0,8,18,2015-08-20
62,2015-08-20 18:50:11-07:00,67811,3,0,0,63.2,0,0,8,18,2015-08-20
57,2015-08-20 19:00:11-07:00,68411,3,0,0,63,0,0,8,19,2015-08-20
39,2015-08-20 19:20:09-07:00,69609,3,0,0,63,0,0,8,19,2015-08-20
44,2015-08-20 19:30:09-07:00,70209,3,0,0,63,0,0,8,19,2015-08-20
45,2015-08-20 19:40:10-07:00,70810,3,0,0,63,0,0,8,19,2015-08-20
57,2015-08-20 19:50:10-07:00,71410,3,0,0,63,0,0,8,19,2015-08-20
53,2015-08-20 20:00:11-07:00,72011,3,0,0,62.73,0,0,8,20,2015-08-20
38,2015-08-20 20:20:08-07:00,73208,3,0,0,62.73,0,0,8,20,2015-08-20
32,2015-08-20 20:30:09-07:00,73809,3,0,0,62.73,0,0,8,20,2015-08-20
42,2015-08-20 20:40:10-07:00,74410,3,0,0,62.73,0,0,8,20,2015-08-20
34,2015-08-20 20:50:10-07:00,75010,3,0,0,62.73,0,0,8,20,2015-08-20
20,2015-08-21 07:00:11-07:00,25211,4,0,0,61.49,0,0,8,7,2015-08-21
26,2015-08-21 07:20:09-07:00,26409,4,0,0,61.49,0,0,8,7,2015-08-21
21,2015-08-21 07:30:09-07:00,27009,4,0,0,61.49,0,0,8,7,2015-08-21
24,2015-08-21 07:40:10-07:00,27610,4,0,0,61.49,0,0,8,7,2015-08-21
20,2015-08-21 07:50:11-07:00,28211,4,0,0,61.49,0,0,8,7,2015-08-21
30,2015-08-21 08:00:11-07:00,28811,4,0,0,61.96,0,0,8,8,2015-08-21
34,2015-08-21 08:20:09-07:00,30009,4,0,0,61.96,0,0,8,8,2015-08-21
39,2015-08-21 08:30:09-07:00,30609,4,0,0,61.96,0,0,8,8,2015-08-21
36,2015-08-21 08:40:10-07:00,31210,4,0,0,61.96,0,0,8,8,2015-08-21
36,2015-08-21 08:50:10-07:00,31810,4,0,0,61.96,0,0,8,8,2015-08-21
30,2015-08-21 09:00:11-07:00,32411,4,0,0,61.51,0,0,8,9,2015-08-21
30,2015-08-21 09:20:09-07:00,33609,4,0,0,61.51,0,0,8,9,2015-08-21
24,2015-08-21 09:30:09-07:00,34209,4,0,0,61.51,0,0,8,9,2015-08-21
35,2015-08-21 09:40:10-07:00,34810,4,0,0,61.51,0,0,8,9,2015-08-21
36,2015-08-21 09:50:11-07:00,35411,4,0,0,61.51,0,0,8,9,2015-08-21
42,2015-08-21 10:00:11-07:00,36011,4,0,0,61.96,0,0,8,10,2015-08-21
41,2015-08-21 10:20:08-07:00,37208,4,0,0,61.96,0,0,8,10,2015-08-21
33,2015-08-21 10:30:09-07:00,37809,4,0,0,61.96,0,0,8,10,2015-08-21
58,2015-08-21 10:40:10-07:00,38410,4,0,0,61.96,0,0,8,10,2015-08-21
47,2015-08-21 10:50:10-07:00,39010,4,0,0,61.96,0,0,8,10,2015-08-21
44,2015-08-21 11:00:11-07:00,39611,4,0,0,62.23,0,0,8,11,2015-08-21
35,2015-08-21 11:20:09-07:00,40809,4,0,0,62.23,0,0,8,11,2015-08-21
37,2015-08-21 11:30:10-07:00,41410,4,0,0,62.23,0,0,8,11,2015-08-21
32,2015-08-21 11:40:11-07:00,42011,4,0,0,62.23,0,0,8,11,2015-08-21
31,2015-08-21 11:50:11-07:00,42611,4,0,0,62.23,0,0,8,11,2015-08-21
37,2015-08-21 12:00:12-07:00,43212,4,0,0,62.44,0,0,8,12,2015-08-21
35,2015-08-21 12:20:09-07:00,44409,4,0,0,62.44,0,0,8,12,2015-08-21
34,2015-08-21 12:30:09-07:00,45009,4,0,0,62.44,0,0,8,12,2015-08-21
40,2015-08-21 12:40:10-07:00,45610,4,0,0,62.44,0,0,8,12,2015-08-21
42,2015-08-21 12:50:11-07:00,46211,4,0,0,62.44,0,0,8,12,2015-08-21
51,2015-08-21 13:00:11-07:00,46811,4,0,0,62.44,0,0,8,13,2015-08-21
39,2015-08-21 13:20:09-07:00,48009,4,0,0,62.44,0,0,8,13,2015-08-21
44,2015-08-21 13:30:09-07:00,48609,4,0,0,62.44,0,0,8,13,2015-08-21
39,2015-08-21 13:40:10-07:00,49210,4,0,0,62.44,0,0,8,13,2015-08-21
35,2015-08-21 13:50:11-07:00,49811,4,0,0,62.44,0,0,8,13,2015-08-21
43,2015-08-21 14:00:11-07:00,50411,4,0,0,63.68,0,0,8,14,2015-08-21
47,2015-08-21 14:20:09-07:00,51609,4,0,0,63.68,0,0,8,14,2015-08-21
40,2015-08-21 14:30:09-07:00,52209,4,0,0,63.68,0,0,8,14,2015-08-21
41,2015-08-21 14:40:10-07:00,52810,4,0,0,63.68,0,0,8,14,2015-08-21
44,2015-08-21 14:50:11-07:00,53411,4,0,0,63.68,0,0,8,14,2015-08-21
46,2015-08-21 15:00:11-07:00,54011,4,0,0,63.76,0,0,8,15,2015-08-21
48,2015-08-21 15:20:09-07:00,55209,4,0,0,63.76,0,0,8,15,2015-08-21
40,2015-08-21 15:30:09-07:00,55809,4,0,0,63.76,0,0,8,15,2015-08-21
43,2015-08-21 15:40:10-07:00,56410,4,0,0,63.76,0,0,8,15,2015-08-21
46,2015-08-21 15:50:11-07:00,57011,4,0,0,63.76,0,0,8,15,2015-08-21
41,2015-08-21 16:00:11-07:00,57611,4,0,0,63.47,0,0,8,16,2015-08-21
49,2015-08-21 16:20:09-07:00,58809,4,0,0,63.47,0,0,8,16,2015-08-21
46,2015-08-21 16:30:10-07:00,59410,4,0,0,63.47,0,0,8,16,2015-08-21
48,2015-08-21 16:40:10-07:00,60010,4,0,0,63.47,0,0,8,16,2015-08-21
43,2015-08-21 16:50:11-07:00,60611,4,0,0,63.47,0,0,8,16,2015-08-21
46,2015-08-21 17:00:12-07:00,61212,4,0,0,62.72,0,0,8,17,2015-08-21
53,2015-08-21 17:20:09-07:00,62409,4,0,0,62.72,0,0,8,17,2015-08-21
58,2015-08-21 17:30:09-07:00,63009,4,0,0,62.72,0,0,8,17,2015-08-21
68,2015-08-21 17:40:10-07:00,63610,4,0,0,62.72,0,0,8,17,2015-08-21
59,2015-08-21 17:50:10-07:00,64210,4,0,0,62.72,0,0,8,17,2015-08-21
49,2015-08-21 18:00:11-07:00,64811,4,0,0,62,0,0,8,18,2015-08-21
47,2015-08-21 18:20:08-07:00,66008,4,0,0,62,0,0,8,18,2015-08-21
41,2015-08-21 18:30:09-07:00,66609,4,0,0,62,0,0,8,18,2015-08-21
54,2015-08-21 18:40:10-07:00,67210,4,0,0,62,0,0,8,18,2015-08-21
55,2015-08-21 18:50:10-07:00,67810,4,0,0,62,0,0,8,18,2015-08-21
46,2015-08-21 19:00:11-07:00,68411,4,0,0,62,0,0,8,19,2015-08-21
44,2015-08-21 19:20:09-07:00,69609,4,0,0,62,0,0,8,19,2015-08-21
42,2015-08-21 19:30:10-07:00,70210,4,0,0,62,0,0,8,19,2015-08-21
36,2015-08-21 19:40:11-07:00,70811,4,0,0,62,0,0,8,19,2015-08-21
31,2015-08-21 19:50:11-07:00,71411,4,0,0,62,0,0,8,19,2015-08-21
33,2015-08-21 20:00:13-07:00,72013,4,0,0,61.76,0,0,8,20,2015-08-21
56,2015-08-21 20:20:11-07:00,73211,4,0,0,61.76,0,0,8,20,2015-08-21
39,2015-08-21 20:30:12-07:00,73812,4,0,0,61.76,0,0,8,20,2015-08-21
44,2015-08-21 20:40:32-07:00,74432,4,0,0,61.76,0,0,8,20,2015-08-21
41,2015-08-21 20:50:38-07:00,75038,4,0,0,61.76,0,0,8,20,2015-08-21
1,2015-08-22 07:00:10-07:00,25210,5,1,0,62.24,0,0,8,7,2015-08-22
1,2015-08-22 07:20:09-07:00,26409,5,1,0,62.24,0,0,8,7,2015-08-22
3,2015-08-22 07:30:09-07:00,27009,5,1,0,62.24,0,0,8,7,2015-08-22
1,2015-08-22 07:40:10-07:00,27610,5,1,0,62.24,0,0,8,7,2015-08-22
5,2015-08-22 07:50:10-07:00,28210,5,1,0,62.24,0,0,8,7,2015-08-22
7,2015-08-22 08:00:11-07:00,28811,5,1,0,63,0,0,8,8,2015-08-22
12,2015-08-22 08:20:09-07:00,30009,5,1,0,63,0,0,8,8,2015-08-22
15,2015-08-22 08:30:10-07:00,30610,5,1,0,63,0,0,8,8,2015-08-22
18,2015-08-22 08:40:10-07:00,31210,5,1,0,63,0,0,8,8,2015-08-22
16,2015-08-22 08:50:11-07:00,31811,5,1,0,63,0,0,8,8,2015-08-22
19,2015-08-22 09:00:12-07:00,32412,5,1,0,63.53,0,0,8,9,2015-08-22
26,2015-08-22 09:20:07-07:00,33607,5,1,0,63.53,0,0,8,9,2015-08-22
31,2015-08-22 09:30:08-07:00,34208,5,1,0,63.53,0,0,8,9,2015-08-22
28,2015-08-22 09:40:09-07:00,34809,5,1,0,63.53,0,0,8,9,2015-08-22
38,2015-08-22 09:50:09-07:00,35409,5,1,0,63.53,0,0,8,9,2015-08-22
40,2015-08-22 10:00:10-07:00,36010,5,1,0,64.71,0,0,8,10,2015-08-22
42,2015-08-22 10:20:09-07:00,37209,5,1,0,64.71,0,0,8,10,2015-08-22
45,2015-08-22 10:30:09-07:00,37809,5,1,0,64.71,0,0,8,10,2015-08-22
37,2015-08-22 10:40:10-07:00,38410,5,1,0,64.71,0,0,8,10,2015-08-22
37,2015-08-22 10:50:11-07:00,39011,5,1,0,64.71,0,0,8,10,2015-08-22
39,2015-08-22 11:00:11-07:00,39611,5,1,0,65.77,0,0,8,11,2015-08-22
36,2015-08-22 11:20:09-07:00,40809,5,1,0,65.77,0,0,8,11,2015-08-22
38,2015-08-22 11:30:09-07:00,41409,5,1,0,65.77,0,0,8,11,2015-08-22
31,2015-08-22 11:40:10-07:00,42010,5,1,0,65.77,0,0,8,11,2015-08-22
37,2015-08-22 11:50:11-07:00,42611,5,1,0,65.77,0,0,8,11,2015-08-22
40,2015-08-22 12:00:11-07:00,43211,5,1,0,66.87,0,0,8,12,2015-08-22
39,2015-08-22 12:20:08-07:00,44408,5,1,0,66.87,0,0,8,12,2015-08-22
47,2015-08-22 12:30:09-07:00,45009,5,1,0,66.87,0,0,8,12,2015-08-22
50,2015-08-22 12:40:10-07:00,45610,5,1,0,66.87,0,0,8,12,2015-08-22
41,2015-08-22 12:50:10-07:00,46210,5,1,0,66.87,0,0,8,12,2015-08-22
29,2015-08-22 13:00:11-07:00,46811,5,1,0,67.11,0,0,8,13,2015-08-22
48,2015-08-22 13:20:08-07:00,48008,5,1,0,67.11,0,0,8,13,2015-08-22
41,2015-08-22 13:30:09-07:00,48609,5,1,0,67.11,0,0,8,13,2015-08-22
34,2015-08-22 13:40:10-07:00,49210,5,1,0,67.11,0,0,8,13,2015-08-22
37,2015-08-22 13:50:11-07:00,49811,5,1,0,67.11,0,0,8,13,2015-08-22
35,2015-08-22 14:00:11-07:00,50411,5,1,0,66.45,0,0,8,14,2015-08-22
48,2015-08-22 14:20:08-07:00,51608,5,1,0,66.45,0,0,8,14,2015-08-22
43,2015-08-22 14:30:09-07:00,52209,5,1,0,66.45,0,0,8,14,2015-08-22
47,2015-08-22 14:40:10-07:00,52810,5,1,0,66.45,0,0,8,14,2015-08-22
47,2015-08-22 14:50:11-07:00,53411,5,1,0,66.45,0,0,8,14,2015-08-22
53,2015-08-22 15:00:11-07:00,54011,5,1,0,66.24,0,0,8,15,2015-08-22
43,2015-08-22 15:20:09-07:00,55209,5,1,0,66.24,0,0,8,15,2015-08-22
49,2015-08-22 15:30:09-07:00,55809,5,1,0,66.24,0,0,8,15,2015-08-22
52,2015-08-22 15:40:10-07:00,56410,5,1,0,66.24,0,0,8,15,2015-08-22
59,2015-08-22 15:50:11-07:00,57011,5,1,0,66.24,0,0,8,15,2015-08-22
57,2015-08-22 16:00:12-07:00,57612,5,1,0,65.51,0,0,8,16,2015-08-22
49,2015-08-22 16:20:09-07:00,58809,5,1,0,65.51,0,0,8,16,2015-08-22
52,2015-08-22 16:30:09-07:00,59409,5,1,0,65.51,0,0,8,16,2015-08-22
66,2015-08-22 16:40:10-07:00,60010,5,1,0,65.51,0,0,8,16,2015-08-22
58,2015-08-22 16:50:11-07:00,60611,5,1,0,65.51,0,0,8,16,2015-08-22
60,2015-08-22 17:00:13-07:00,61213,5,1,0,64.03,0,0,8,17,2015-08-22
59,2015-08-22 17:20:08-07:00,62408,5,1,0,64.03,0,0,8,17,2015-08-22
54,2015-08-22 17:30:09-07:00,63009,5,1,0,64.03,0,0,8,17,2015-08-22
52,2015-08-22 17:40:09-07:00,63609,5,1,0,64.03,0,0,8,17,2015-08-22
50,2015-08-22 17:50:10-07:00,64210,5,1,0,64.03,0,0,8,17,2015-08-22
39,2015-08-22 18:00:11-07:00,64811,5,1,0,63,0,0,8,18,2015-08-22
44,2015-08-22 18:20:08-07:00,66008,5,1,0,63,0,0,8,18,2015-08-22
40,2015-08-22 18:30:09-07:00,66609,5,1,0,63,0,0,8,18,2015-08-22
44,2015-08-22 18:40:10-07:00,67210,5,1,0,63,0,0,8,18,2015-08-22
34,2015-08-22 18:50:11-07:00,67811,5,1,0,63,0,0,8,18,2015-08-22
44,2015-08-22 19:00:11-07:00,68411,5,1,0,62.24,0,0,8,19,2015-08-22
41,2015-08-22 19:20:09-07:00,69609,5,1,0,62.24,0,0,8,19,2015-08-22
51,2015-08-22 19:30:09-07:00,70209,5,1,0,62.24,0,0,8,19,2015-08-22
53,2015-08-22 19:40:10-07:00,70810,5,1,0,62.24,0,0,8,19,2015-08-22
45,2015-08-22 19:50:11-07:00,71411,5,1,0,62.24,0,0,8,19,2015-08-22
44,2015-08-22 20:00:11-07:00,72011,5,1,0,62.24,0,0,8,20,2015-08-22
33,2015-08-22 20:20:09-07:00,73209,5,1,0,62.24,0,0,8,20,2015-08-22
41,2015-08-22 20:30:09-07:00,73809,5,1,0,62.24,0,0,8,20,2015-08-22
40,2015-08-22 20:40:10-07:00,74410,5,1,0,62.24,0,0,8,20,2015-08-22
42,2015-08-22 20:50:15-07:00,75015,5,1,0,62.24,0,0,8,20,2015-08-22
0,2015-08-23 07:00:11-07:00,25211,6,1,0,62.72,0,0,8,7,2015-08-23
4,2015-08-23 07:20:09-07:00,26409,6,1,0,62.72,0,0,8,7,2015-08-23
6,2015-08-23 07:30:10-07:00,27010,6,1,0,62.72,0,0,8,7,2015-08-23
9,2015-08-23 07:40:10-07:00,27610,6,1,0,62.72,0,0,8,7,2015-08-23
9,2015-08-23 07:50:11-07:00,28211,6,1,0,62.72,0,0,8,7,2015-08-23
8,2015-08-23 08:00:11-07:00,28811,6,1,0,63,0,0,8,8,2015-08-23
18,2015-08-23 08:20:08-07:00,30008,6,1,0,63,0,0,8,8,2015-08-23
30,2015-08-23 08:30:09-07:00,30609,6,1,0,63,0,0,8,8,2015-08-23
37,2015-08-23 08:40:10-07:00,31210,6,1,0,63,0,0,8,8,2015-08-23
39,2015-08-23 08:50:11-07:00,31811,6,1,0,63,0,0,8,8,2015-08-23
49,2015-08-23 09:00:11-07:00,32411,6,1,0,64,0,0,8,9,2015-08-23
64,2015-08-23 09:20:08-07:00,33608,6,1,0,64,0,0,8,9,2015-08-23
